Employee ID,StartDate,start_date_parsed,years_of_service,tenure_group,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,dob_parsed,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,engagement_level,Satisfaction Score,Work-Life Balance Score,Training Date,training_date_parsed,Training Program Name,Training Type,Training Outcome,training_success,Training Duration(Days),Training Cost,Age,age_group,flag_under18_at_hire,flag_training_before_hire
2582,28-Jul-20,2020-07-28,5,5-9 yrs,Area Sales Manager,MSC,Active,Part-Time,ZONE C,Temporary,Sales,Wireline Construction,31-08-1992,1992-08-31,OH,Female,Hispanic,Single,Fully meets,1,20-09-2022,3,Medium,2,5,17-Mar-23,2023-03-17,Leadership Development,Internal,Incomplete,0,2,360.65,28,Under 30,0,0
2583,16-Sep-20,2020-09-16,5,5-9 yrs,Area Sales Manager,PYZ,Active,Contract,ZONE B,Temporary,Sales,Engineers,29-02-1996,1996-02-29,NY,Male,Black,Married,Fully meets,5,20-05-2023,5,High,5,3,25-May-23,2023-05-25,Customer Service,External,Completed,1,5,892.97,24,Under 30,0,0
2584,23-Apr-23,2023-04-23,3,2-4 yrs,Area Sales Manager,TNS,Active,Part-Time,ZONE C,Part-Time,Sales,Engineers,27-09-1956,1956-09-27,ME,Male,White,Single,Fully meets,4,20-07-2023,4,High,4,5,16-Mar-23,2023-03-16,Technical Skills,Internal,Incomplete,0,4,746.93,67,60+,0,1
2585,04-Jun-21,2021-06-04,4,2-4 yrs,Area Sales Manager,PYZ,Active,Contract,ZONE A,Temporary,Sales,General - Con,21-05-2001,2001-05-21,TN,Male,Asian,Divorced,Fully meets,2,03-05-2023,5,High,1,4,18-Feb-23,2023-02-18,Customer Service,External,Incomplete,0,1,909.6,20,Under 30,0,0
2586,15-Apr-20,2020-04-15,6,5-9 yrs,Area Sales Manager,CCDR,Active,Full-Time,ZONE B,Temporary,Sales,Field Operations,25-04-1980,1980-04-25,NC,Male,Asian,Divorced,Fully meets,4,04-11-2022,2,Low,4,2,05-Aug-22,2022-08-05,Customer Service,Internal,Completed,1,5,222.04,40,40-49,0,0
2587,04-Sep-19,2019-09-04,6,5-9 yrs,Area Sales Manager,NEL,Active,Full-Time,ZONE A,Part-Time,Sales,Field Operations,31-07-2000,2000-07-31,MA,Male,Other,Widowed,Fully meets,5,24-11-2022,4,High,4,4,27-Jan-23,2023-01-27,Project Management,Internal,Failed,0,3,583.69,19,Under 30,0,0
2588,18-Aug-20,2020-08-18,5,5-9 yrs,Area Sales Manager,PL,Active,Full-Time,ZONE C,Full-Time,Sales,Field Operations,24-07-1988,1988-07-24,MA,Male,Other,Single,Fully meets,5,12-12-2022,5,High,1,5,09-Jul-23,2023-07-09,Communication Skills,Internal,Passed,1,3,856.44,32,30-39,0,0
2590,13-Jan-23,2023-01-13,3,2-4 yrs,Area Sales Manager,CCDR,Active,Part-Time,ZONE A,Full-Time,Sales,Engineers,07-02-1998,1998-02-07,AZ,Male,Asian,Married,Fully meets,5,28-08-2022,1,Low,1,4,14-Jun-23,2023-06-14,Leadership Development,External,Incomplete,0,3,606.76,25,Under 30,0,0
2591,17-Sep-19,2019-09-17,6,5-9 yrs,Area Sales Manager,SVG,Active,Full-Time,ZONE B,Full-Time,Sales,General - Con,08-08-1993,1993-08-08,AZ,Male,Asian,Single,Fully meets,4,28-07-2023,4,High,5,5,06-Oct-22,2022-10-06,Customer Service,Internal,Completed,1,2,745.31,26,Under 30,0,0
2593,01-Dec-18,2018-12-01,7,5-9 yrs,Area Sales Manager,MSC,Active,Contract,ZONE A,Temporary,Sales,General - Con,08-02-1972,1972-02-08,TN,Male,Other,Widowed,Fully meets,1,04-04-2023,3,Medium,1,2,16-Aug-22,2022-08-16,Communication Skills,Internal,Failed,0,3,659.82,46,40-49,0,0
2594,24-Jul-23,2023-07-24,2,2-4 yrs,Area Sales Manager,TNS,Active,Part-Time,ZONE C,Temporary,Sales,Fielders,27-03-1956,1956-03-27,TN,Male,Other,Divorced,Fully meets,1,04-12-2022,1,Low,5,3,01-Dec-22,2022-12-01,Communication Skills,Internal,Failed,0,3,273.94,67,60+,0,1
2595,08-Oct-19,2019-10-08,6,5-9 yrs,Area Sales Manager,PYZ,Active,Part-Time,ZONE A,Full-Time,Sales,Aerial,25-03-1998,1998-03-25,TN,Male,Asian,Divorced,Fully meets,4,18-12-2022,3,Medium,5,4,12-Aug-22,2022-08-12,Customer Service,External,Failed,0,4,920.91,21,Under 30,0,0
2596,16-Oct-21,2021-10-16,4,2-4 yrs,Area Sales Manager,WBL,Active,Contract,ZONE A,Full-Time,Sales,Corp Operations,20-05-1977,1977-05-20,ID,Male,Black,Divorced,Fully meets,2,06-06-2023,4,High,1,2,22-Feb-23,2023-02-22,Communication Skills,External,Incomplete,0,2,114.28,44,40-49,0,0
2598,08-Jan-20,2020-01-08,6,5-9 yrs,Area Sales Manager,PL,Active,Part-Time,ZONE A,Temporary,Sales,General - Con,05-09-1964,1964-09-05,ID,Male,Asian,Divorced,Fully meets,4,21-05-2023,5,High,3,2,14-Dec-22,2022-12-14,Customer Service,External,Completed,1,3,420.06,56,50-59,0,0
2600,18-Sep-18,2018-09-18,7,5-9 yrs,Administrative Assistant,CCDR,Active,Full-Time,ZONE C,Temporary,Sales,Aerial,16-01-1965,1965-01-16,WA,Female,Asian,Widowed,Fully meets,2,28-09-2022,5,High,2,4,14-May-23,2023-05-14,Project Management,Internal,Completed,1,3,637.45,53,50-59,0,0
2601,29-Nov-19,2019-11-29,6,5-9 yrs,Administrative Assistant,SVG,Active,Full-Time,ZONE C,Part-Time,Sales,General - Con,02-03-2001,2001-03-02,WA,Female,Hispanic,Widowed,Fully meets,1,06-10-2022,3,Medium,5,5,29-Jun-23,2023-06-29,Communication Skills,External,Failed,0,5,944.24,18,Under 30,0,0
2602,16-Apr-19,2019-04-16,7,5-9 yrs,Accountant I,EW,Active,Full-Time,ZONE C,Full-Time,Admin offices,Wireline Construction,07-08-1982,1982-08-07,MA,Female,Other,Widowed,Fully meets,2,10-02-2023,5,High,5,2,25-Dec-22,2022-12-25,Leadership Development,Internal,Failed,0,4,364.41,37,30-39,0,0
2603,05-Mar-19,2019-03-05,7,5-9 yrs,Area Sales Manager,NEL,Active,Part-Time,ZONE A,Full-Time,Sales,Splicing,08-06-1999,1999-06-08,MA,Male,Other,Divorced,Fully meets,2,04-12-2022,4,High,1,4,20-Oct-22,2022-10-20,Communication Skills,Internal,Passed,1,5,605.84,20,Under 30,0,0
2604,20-Dec-18,2018-12-20,7,5-9 yrs,Area Sales Manager,PL,Active,Contract,ZONE C,Full-Time,Sales,Aerial,10-03-1987,1987-03-10,MA,Male,Other,Divorced,Fully meets,5,23-01-2023,1,Low,1,2,01-Nov-22,2022-11-01,Leadership Development,Internal,Failed,0,5,990.59,31,30-39,0,0
2605,08-Mar-21,2021-03-08,5,5-9 yrs,Area Sales Manager,BPC,Active,Full-Time,ZONE C,Part-Time,Sales,Wireline Construction,11-08-1968,1968-08-11,AZ,Male,Black,Married,Fully meets,4,25-02-2023,3,Medium,4,3,14-Nov-22,2022-11-14,Project Management,External,Completed,1,4,549.19,53,50-59,0,0
2606,23-Oct-20,2020-10-23,5,5-9 yrs,Area Sales Manager,CCDR,Active,Full-Time,ZONE C,Part-Time,Sales,Project Management - Con,02-08-1951,1951-08-02,AZ,Male,White,Single,Fully meets,2,23-12-2022,1,Low,5,1,15-Nov-22,2022-11-15,Leadership Development,External,Incomplete,0,1,587.34,69,60+,0,0
2607,29-Mar-19,2019-03-29,7,5-9 yrs,Area Sales Manager,SVG,Active,Contract,ZONE B,Part-Time,Sales,Fielders,14-10-1976,1976-10-14,AL,Male,White,Married,Fully meets,2,26-02-2023,3,Medium,1,2,26-Dec-22,2022-12-26,Technical Skills,External,Completed,1,3,918.96,43,40-49,0,0
2608,25-Oct-20,2020-10-25,5,5-9 yrs,Area Sales Manager,EW,Active,Contract,ZONE A,Full-Time,Sales,Field Operations,01-12-1977,1977-12-01,TN,Male,Asian,Married,Fully meets,4,07-08-2022,1,Low,4,5,21-Jan-23,2023-01-21,Project Management,Internal,Incomplete,0,2,525.41,43,40-49,0,0
2609,06-Dec-19,2019-12-06,6,5-9 yrs,Area Sales Manager,MSC,Active,Part-Time,ZONE B,Temporary,Sales,General - Sga,13-08-1971,1971-08-13,TN,Male,Asian,Widowed,Fully meets,2,29-04-2023,3,Medium,3,4,04-Sep-22,2022-09-04,Communication Skills,External,Passed,1,1,484.08,48,40-49,0,0
2611,26-Dec-19,2019-12-26,6,5-9 yrs,Area Sales Manager,PYZ,Active,Part-Time,ZONE A,Temporary,Sales,Wireline Construction,22-09-1956,1956-09-22,TN,Male,Black,Widowed,Fully meets,2,25-06-2023,5,High,3,1,29-Oct-22,2022-10-29,Customer Service,Internal,Failed,0,3,793.77,63,60+,0,0
2612,27-Aug-18,2018-08-27,7,5-9 yrs,Area Sales Manager,WBL,Active,Part-Time,ZONE B,Part-Time,Sales,Field Operations,01-07-1963,1963-07-01,ID,Male,White,Married,Fully meets,4,26-03-2023,2,Low,2,5,23-Apr-23,2023-04-23,Customer Service,Internal,Completed,1,3,301.02,55,50-59,0,0
2614,13-May-21,2021-05-13,5,5-9 yrs,Area Sales Manager,PL,Active,Part-Time,ZONE A,Full-Time,Sales,Field Operations,14-03-1987,1987-03-14,ID,Male,Black,Divorced,Fully meets,5,19-11-2022,5,High,1,1,09-Nov-22,2022-11-09,Project Management,External,Completed,1,2,468.59,34,30-39,0,0
2615,31-Mar-21,2021-03-31,5,5-9 yrs,Administrative Assistant,BPC,Active,Contract,ZONE B,Part-Time,Sales,Finance & Accounting,25-05-1962,1962-05-25,WA,Female,Black,Single,Fully meets,4,05-12-2022,5,High,1,3,10-Mar-23,2023-03-10,Leadership Development,Internal,Completed,1,5,689.87,59,50-59,0,0
2616,14-Aug-19,2019-08-14,6,5-9 yrs,Administrative Assistant,CCDR,Active,Full-Time,ZONE A,Part-Time,Sales,Engineers,18-12-1972,1972-12-18,WA,Female,Black,Married,Fully meets,1,12-09-2022,3,Medium,1,3,16-Apr-23,2023-04-16,Customer Service,External,Failed,0,5,428.33,47,40-49,0,0
2617,02-Aug-20,2020-08-02,5,5-9 yrs,Administrative Assistant,SVG,Active,Full-Time,ZONE C,Full-Time,Sales,Catv,26-04-1995,1995-04-26,WA,Female,Hispanic,Single,Fully meets,4,23-12-2022,4,High,4,2,24-Jul-23,2023-07-24,Project Management,External,Completed,1,2,806.47,25,Under 30,0,0
2618,04-Jun-19,2019-06-04,6,5-9 yrs,Accountant I,EW,Active,Part-Time,ZONE A,Full-Time,Admin offices,Wireline Construction,20-11-1994,1994-11-20,MA,Female,White,Married,Fully meets,4,01-08-2023,5,High,3,3,23-Jan-23,2023-01-23,Communication Skills,Internal,Passed,1,3,399.63,25,Under 30,0,0
2620,04-Mar-21,2021-03-04,5,5-9 yrs,Area Sales Manager,NEL,Active,Full-Time,ZONE B,Full-Time,Sales,General - Con,02-10-1973,1973-10-02,MA,Male,Asian,Married,Fully meets,1,04-02-2023,4,High,3,4,24-Jan-23,2023-01-24,Communication Skills,External,Passed,1,1,485.2,48,40-49,0,0
2622,20-Jul-20,2020-07-20,5,5-9 yrs,Area Sales Manager,BPC,Active,Contract,ZONE B,Full-Time,Sales,Executive,30-09-1991,1991-09-30,AZ,Male,Asian,Widowed,Fully meets,4,06-10-2022,3,Medium,5,1,08-Dec-22,2022-12-08,Leadership Development,External,Passed,1,5,159.37,29,Under 30,0,0
2623,21-May-20,2020-05-21,6,5-9 yrs,Area Sales Manager,CCDR,Active,Contract,ZONE C,Full-Time,Sales,Field Operations,13-07-1953,1953-07-13,AZ,Male,Asian,Divorced,Fully meets,2,10-11-2022,2,Low,5,3,28-Aug-22,2022-08-28,Leadership Development,Internal,Incomplete,0,4,310.28,67,60+,0,0
2624,11-Jun-23,2023-06-11,2,2-4 yrs,Area Sales Manager,SVG,Active,Part-Time,ZONE C,Temporary,Sales,Wireline Construction,22-07-1984,1984-07-22,AL,Male,Other,Single,Fully meets,2,24-01-2023,1,Low,4,3,04-Nov-22,2022-11-04,Customer Service,Internal,Incomplete,0,2,227.91,39,30-39,0,1
2626,02-Mar-20,2020-03-02,6,5-9 yrs,Area Sales Manager,MSC,Active,Full-Time,ZONE C,Temporary,Sales,Project Management - Con,04-09-1976,1976-09-04,TN,Male,Asian,Widowed,Fully meets,4,23-10-2022,1,Low,4,2,05-Jan-23,2023-01-05,Technical Skills,Internal,Incomplete,0,3,197.3,44,40-49,0,0
2627,29-Jan-23,2023-01-29,3,2-4 yrs,Area Sales Manager,TNS,Active,Full-Time,ZONE C,Part-Time,Sales,Wireline Construction,26-05-1990,1990-05-26,TN,Male,Other,Divorced,Fully meets,4,15-08-2022,5,High,3,3,18-Aug-22,2022-08-18,Customer Service,Internal,Completed,1,4,862.64,33,30-39,0,1
2628,07-Dec-21,2021-12-07,4,2-4 yrs,Area Sales Manager,BPC,Active,Part-Time,ZONE A,Temporary,Sales,Sales & Marketing,19-11-1991,1991-11-19,TN,Male,Hispanic,Divorced,Fully meets,2,06-12-2022,5,High,4,2,05-Sep-22,2022-09-05,Technical Skills,Internal,Passed,1,1,896.12,30,30-39,0,0
2629,19-Mar-23,2023-03-19,3,2-4 yrs,Area Sales Manager,CCDR,Active,Contract,ZONE B,Temporary,Sales,Underground,04-02-1975,1975-02-04,ID,Male,White,Single,Fully meets,1,24-10-2022,1,Low,5,4,05-Jan-23,2023-01-05,Communication Skills,External,Completed,1,4,750.65,48,40-49,0,1
2630,10-Jun-22,2022-06-10,3,2-4 yrs,Area Sales Manager,EW,Active,Part-Time,ZONE B,Full-Time,Sales,Field Operations,04-11-1994,1994-11-04,ID,Male,Asian,Widowed,Fully meets,5,04-09-2022,1,Low,5,4,07-Sep-22,2022-09-07,Technical Skills,External,Incomplete,0,4,424.19,28,Under 30,0,0
2631,03-Mar-21,2021-03-03,5,5-9 yrs,Area Sales Manager,MSC,Active,Full-Time,ZONE C,Full-Time,Sales,Catv,09-04-1998,1998-04-09,ID,Female,Black,Widowed,Fully meets,2,08-01-2023,5,High,1,4,11-Oct-22,2022-10-11,Customer Service,External,Incomplete,0,4,775.32,23,Under 30,0,0
2632,06-Mar-22,2022-03-06,4,2-4 yrs,Administrative Assistant,NEL,Active,Contract,ZONE C,Part-Time,Sales,Field Operations,20-10-1975,1975-10-20,WA,Female,Hispanic,Divorced,Fully meets,4,07-07-2023,1,Low,4,2,19-Apr-23,2023-04-19,Customer Service,External,Incomplete,0,2,209.47,47,40-49,0,0
2633,08-Aug-22,2022-08-08,3,2-4 yrs,Administrative Assistant,PL,Active,Part-Time,ZONE C,Full-Time,Sales,Project Management - Con,09-09-1985,1985-09-09,WA,Female,White,Single,Fully meets,5,01-07-2023,5,High,2,3,09-Feb-23,2023-02-09,Project Management,Internal,Completed,1,2,859.39,37,30-39,0,0
2635,01-May-19,2019-05-01,7,5-9 yrs,Accountant I,SVG,Active,Full-Time,ZONE B,Temporary,Admin offices,General - Con,26-07-1957,1957-07-26,MA,Female,Asian,Divorced,Fully meets,1,21-06-2023,3,Medium,1,3,03-Feb-23,2023-02-03,Communication Skills,External,Passed,1,2,136.6,62,60+,0,0
2636,13-Sep-18,2018-09-13,7,5-9 yrs,Area Sales Manager,PYZ,Active,Full-Time,ZONE B,Temporary,Sales,General - Eng,20-11-1970,1970-11-20,MA,Male,Asian,Married,Fully meets,5,20-12-2022,5,High,3,3,14-Jul-23,2023-07-14,Communication Skills,Internal,Passed,1,4,483.54,48,40-49,0,0
2637,16-Nov-22,2022-11-16,3,2-4 yrs,Area Sales Manager,WBL,Active,Contract,ZONE A,Temporary,Sales,Project Management - Con,04-10-1967,1967-10-04,MA,Male,Asian,Divorced,Fully meets,5,27-06-2023,2,Low,2,2,24-Apr-23,2023-04-24,Communication Skills,Internal,Completed,1,1,709.79,55,50-59,0,0
2638,20-Nov-21,2021-11-20,4,2-4 yrs,Area Sales Manager,NEL,Active,Contract,ZONE B,Full-Time,Sales,Catv,10-01-1957,1957-01-10,AZ,Male,Asian,Divorced,Fully meets,2,28-04-2023,1,Low,2,2,28-May-23,2023-05-28,Technical Skills,External,Passed,1,2,152.85,64,60+,0,0
2639,29-Sep-20,2020-09-29,5,5-9 yrs,Area Sales Manager,PL,Active,Part-Time,ZONE C,Temporary,Sales,Project Management - Con,22-09-1975,1975-09-22,AZ,Male,Asian,Married,Fully meets,2,31-01-2023,1,Low,3,3,19-Feb-23,2023-02-19,Project Management,Internal,Completed,1,4,977.29,45,40-49,0,0
2640,28-Aug-21,2021-08-28,4,2-4 yrs,Area Sales Manager,BPC,Active,Contract,ZONE B,Full-Time,Sales,Wireline Construction,06-11-1962,1962-11-06,AZ,Male,Black,Single,Fully meets,4,17-07-2023,1,Low,5,2,20-Feb-23,2023-02-20,Project Management,Internal,Failed,0,4,237.14,59,50-59,0,0
2641,28-Apr-21,2021-04-28,5,5-9 yrs,Area Sales Manager,CCDR,Active,Full-Time,ZONE A,Full-Time,Sales,Aerial,20-07-1975,1975-07-20,AZ,Male,Asian,Married,Fully meets,2,25-11-2022,2,Low,3,5,25-Aug-22,2022-08-25,Technical Skills,Internal,Passed,1,5,637.84,46,40-49,0,0
2643,15-Apr-22,2022-04-15,4,2-4 yrs,Area Sales Manager,EW,Active,Full-Time,ZONE A,Temporary,Sales,Wireline Construction,24-12-1966,1966-12-24,TN,Male,Black,Divorced,Fully meets,5,01-05-2023,4,High,3,5,15-Jun-23,2023-06-15,Project Management,Internal,Failed,0,2,357.94,56,50-59,0,0
2644,19-Jul-20,2020-07-19,5,5-9 yrs,Area Sales Manager,MSC,Active,Full-Time,ZONE C,Part-Time,Sales,Aerial,23-01-1999,1999-01-23,TN,Male,Other,Single,Fully meets,5,22-11-2022,4,High,1,2,01-Apr-23,2023-04-01,Customer Service,Internal,Incomplete,0,1,150.96,21,Under 30,0,0
2646,04-Aug-19,2019-08-04,6,5-9 yrs,Area Sales Manager,PYZ,Active,Contract,ZONE A,Part-Time,Sales,Project Management - Con,17-06-2001,2001-06-17,ID,Male,Black,Widowed,Fully meets,1,14-12-2022,4,High,2,2,15-Jul-23,2023-07-15,Project Management,External,Failed,0,3,378.6,18,Under 30,0,0
2647,09-Jan-19,2019-01-09,7,5-9 yrs,Area Sales Manager,WBL,Active,Contract,ZONE A,Temporary,Sales,Project Management - Con,03-11-1950,1950-11-03,ID,Male,Hispanic,Single,Fully meets,5,23-08-2022,5,High,5,3,28-Jan-23,2023-01-28,Project Management,Internal,Completed,1,5,162.93,69,60+,0,0
2648,01-Oct-22,2022-10-01,3,2-4 yrs,Area Sales Manager,NEL,Active,Part-Time,ZONE A,Part-Time,Sales,Fielders,05-07-1994,1994-07-05,ID,Male,Other,Married,Fully meets,2,22-04-2023,4,High,2,1,07-Mar-23,2023-03-07,Project Management,External,Incomplete,0,3,294.91,28,Under 30,0,0
2649,28-Sep-20,2020-09-28,5,5-9 yrs,Area Sales Manager,PL,Active,Part-Time,ZONE A,Full-Time,Sales,Project Management - Con,21-03-1973,1973-03-21,NY,Female,White,Widowed,Fully meets,4,26-12-2022,4,High,4,1,25-Sep-22,2022-09-25,Communication Skills,Internal,Passed,1,1,836.76,47,40-49,0,0
2650,15-Nov-18,2018-11-15,7,5-9 yrs,Administrative Assistant,BPC,Active,Part-Time,ZONE B,Full-Time,Sales,Project Management - Con,15-08-1964,1964-08-15,WA,Female,Black,Single,Fully meets,1,24-03-2023,1,Low,1,1,29-Aug-22,2022-08-29,Communication Skills,Internal,Passed,1,1,136.23,54,50-59,0,0
2651,24-Nov-20,2020-11-24,5,5-9 yrs,Administrative Assistant,CCDR,Active,Contract,ZONE C,Full-Time,Sales,Project Management - Con,02-03-1992,1992-03-02,WA,Female,Hispanic,Divorced,Fully meets,2,31-05-2023,1,Low,3,2,12-Jun-23,2023-06-12,Customer Service,External,Completed,1,3,236.69,28,Under 30,0,0
2652,09-Jul-23,2023-07-09,2,2-4 yrs,Administrative Assistant,SVG,Active,Contract,ZONE C,Temporary,Sales,General - Sga,08-03-1954,1954-03-08,MA,Female,Other,Widowed,Fully meets,4,11-11-2022,1,Low,4,2,23-Oct-22,2022-10-23,Customer Service,External,Incomplete,0,1,424.44,69,60+,0,1
2654,22-Aug-19,2019-08-22,6,5-9 yrs,Area Sales Manager,WBL,Active,Full-Time,ZONE C,Temporary,Sales,General - Con,09-07-1955,1955-07-09,MA,Male,Black,Divorced,Fully meets,4,07-03-2023,4,High,1,3,18-Mar-23,2023-03-18,Communication Skills,External,Passed,1,3,428.13,64,60+,0,0
2655,02-Aug-22,2022-08-02,3,2-4 yrs,Area Sales Manager,NEL,Active,Contract,ZONE A,Part-Time,Sales,General - Con,08-11-1964,1964-11-08,AZ,Male,Black,Divorced,Fully meets,2,29-08-2022,2,Low,5,5,31-May-23,2023-05-31,Project Management,External,Incomplete,0,3,972.66,58,50-59,0,0
2656,31-Oct-18,2018-10-31,7,5-9 yrs,Area Sales Manager,PL,Active,Part-Time,ZONE B,Part-Time,Sales,Aerial,10-02-1957,1957-02-10,AZ,Male,Hispanic,Single,Fully meets,4,15-03-2023,5,High,4,3,25-Feb-23,2023-02-25,Communication Skills,External,Failed,0,1,877.57,61,60+,0,0
2657,23-Nov-21,2021-11-23,4,2-4 yrs,Area Sales Manager,BPC,Active,Contract,ZONE B,Temporary,Sales,Isp,06-06-1995,1995-06-06,AZ,Male,White,Widowed,Fully meets,2,04-03-2023,4,High,3,3,08-May-23,2023-05-08,Project Management,External,Failed,0,3,751.13,26,Under 30,0,0
2658,01-Jul-23,2023-07-01,2,2-4 yrs,Area Sales Manager,CCDR,Active,Full-Time,ZONE A,Temporary,Sales,Engineers,28-03-1960,1960-03-28,AZ,Male,Black,Married,Fully meets,2,22-10-2022,3,Medium,1,1,29-Jun-23,2023-06-29,Technical Skills,External,Passed,1,1,471.89,63,60+,0,1
2659,18-Jul-22,2022-07-18,3,2-4 yrs,Area Sales Manager,SVG,Active,Part-Time,ZONE B,Temporary,Sales,General - Con,13-07-1990,1990-07-13,AL,Male,Black,Single,Fully meets,2,22-05-2023,5,High,3,2,30-Aug-22,2022-08-30,Customer Service,External,Failed,0,3,957.63,32,30-39,0,0
2660,09-Aug-19,2019-08-09,6,5-9 yrs,Area Sales Manager,EW,Active,Part-Time,ZONE C,Part-Time,Sales,Shop (Fleet),27-10-1959,1959-10-27,TN,Male,Asian,Divorced,Fully meets,4,23-08-2022,5,High,1,1,07-Sep-22,2022-09-07,Project Management,External,Passed,1,1,788.33,60,60+,0,0
2661,06-Jul-21,2021-07-06,4,2-4 yrs,Area Sales Manager,MSC,Active,Part-Time,ZONE A,Temporary,Sales,Engineers,11-08-1970,1970-08-11,TN,Male,Black,Married,Fully meets,2,25-02-2023,3,Medium,3,2,12-Jan-23,2023-01-12,Communication Skills,Internal,Completed,1,4,220.32,51,50-59,0,0
2663,06-Jan-23,2023-01-06,3,2-4 yrs,Area Sales Manager,PYZ,Active,Part-Time,ZONE B,Part-Time,Sales,Splicing,21-07-1971,1971-07-21,ID,Male,Hispanic,Divorced,Fully meets,5,07-08-2022,3,Medium,4,1,17-Dec-22,2022-12-17,Customer Service,External,Passed,1,4,819.64,52,50-59,0,1
2664,13-Nov-21,2021-11-13,4,2-4 yrs,Area Sales Manager,WBL,Active,Full-Time,ZONE C,Full-Time,Sales,Project Management - Con,25-06-1961,1961-06-25,ID,Male,Hispanic,Divorced,Fully meets,1,13-06-2023,5,High,2,2,13-Sep-22,2022-09-13,Project Management,External,Incomplete,0,3,355.84,60,60+,0,0
2665,15-Mar-20,2020-03-15,6,5-9 yrs,Area Sales Manager,NEL,Active,Contract,ZONE A,Part-Time,Sales,Splicing,14-07-1991,1991-07-14,NY,Male,Hispanic,Married,Fully meets,4,05-10-2022,1,Low,5,5,03-Sep-22,2022-09-03,Communication Skills,Internal,Completed,1,4,786.38,29,Under 30,0,0
2667,03-Oct-19,2019-10-03,6,5-9 yrs,Administrative Assistant,BPC,Active,Full-Time,ZONE B,Part-Time,Sales,Billable Consultants,08-10-1965,1965-10-08,WA,Female,Other,Widowed,Fully meets,2,28-12-2022,3,Medium,2,3,05-Feb-23,2023-02-05,Leadership Development,External,Passed,1,4,821.39,54,50-59,0,0
2668,12-Aug-22,2022-08-12,3,2-4 yrs,Administrative Assistant,CCDR,Active,Contract,ZONE C,Part-Time,Sales,General - Con,12-11-1978,1978-11-12,MA,Female,Asian,Married,Fully meets,2,28-04-2023,4,High,4,1,19-Jan-23,2023-01-19,Project Management,Internal,Passed,1,3,968.31,44,40-49,0,0
2669,22-Dec-18,2018-12-22,7,5-9 yrs,Administrative Assistant,SVG,Active,Part-Time,ZONE C,Full-Time,Sales,Field Operations,19-01-1952,1952-01-19,MA,Female,Black,Single,Fully meets,1,27-04-2023,4,High,2,1,17-Mar-23,2023-03-17,Project Management,Internal,Completed,1,3,912.22,66,60+,0,0
2670,27-Mar-21,2021-03-27,5,5-9 yrs,Area Sales Manager,PYZ,Active,Part-Time,ZONE A,Full-Time,Sales,Engineers,06-03-1994,1994-03-06,MA,Male,Other,Widowed,Fully meets,1,26-06-2023,4,High,2,1,28-Jun-23,2023-06-28,Project Management,External,Completed,1,4,144.83,27,Under 30,0,0
2672,09-Apr-20,2020-04-09,6,5-9 yrs,Area Sales Manager,NEL,Active,Contract,ZONE A,Full-Time,Sales,Fielders,23-07-1999,1999-07-23,AZ,Male,Asian,Married,Fully meets,1,04-06-2023,5,High,2,2,18-Jul-23,2023-07-18,Project Management,Internal,Incomplete,0,2,118.43,21,Under 30,0,0
2673,07-Jan-22,2022-01-07,4,2-4 yrs,Area Sales Manager,PL,Active,Full-Time,ZONE B,Full-Time,Sales,Splicing,19-07-1999,1999-07-19,AZ,Male,Other,Single,Fully meets,4,13-10-2022,5,High,1,1,11-May-23,2023-05-11,Customer Service,Internal,Incomplete,0,2,281.27,23,Under 30,0,0
2674,15-Jul-22,2022-07-15,3,2-4 yrs,Area Sales Manager,BPC,Active,Part-Time,ZONE A,Part-Time,Sales,Fielders,16-12-1968,1968-12-16,AZ,Male,White,Widowed,Fully meets,1,06-11-2022,1,Low,1,4,05-Apr-23,2023-04-05,Customer Service,External,Incomplete,0,5,283.65,54,50-59,0,0
2676,20-Mar-19,2019-03-20,7,5-9 yrs,Area Sales Manager,SVG,Active,Part-Time,ZONE C,Part-Time,Sales,Engineers,01-08-1972,1972-08-01,AL,Male,Asian,Single,Fully meets,2,16-10-2022,4,High,3,4,11-Oct-22,2022-10-11,Leadership Development,External,Failed,0,3,188.07,47,40-49,0,0
2677,16-Mar-19,2019-03-16,7,5-9 yrs,Area Sales Manager,EW,Active,Contract,ZONE B,Full-Time,Sales,Splicing,13-10-1990,1990-10-13,TN,Male,Hispanic,Divorced,Fully meets,1,29-11-2022,2,Low,1,5,30-Dec-22,2022-12-30,Technical Skills,External,Incomplete,0,4,843.69,29,Under 30,0,0
2678,30-May-21,2021-05-30,5,5-9 yrs,Area Sales Manager,MSC,Active,Full-Time,ZONE C,Part-Time,Sales,Field Operations,01-05-1966,1966-05-01,ID,Male,White,Single,Fully meets,5,18-07-2023,5,High,3,3,06-Apr-23,2023-04-06,Project Management,External,Failed,0,3,166.28,55,50-59,0,0
